text,label
dikuasai buhan pelangsir lalu ja kada bakacukupan jaka kadada buha pelangsir aman aman haja,0
sudah harganya normal pertalite maka masih ja ngalih eh bunyinya ja pertalite harganya premium imbah kalawasan tatap ai babulik ka normal,0
kosong tarus pertamax di Balangan,0
turun ka spbu lihati sorang jangan bapandir haja,0
teori mengatakan kalo harga bbm subsidi lawan kada subsidi salisihnya banyak walaupun dipadahi suply cukup pasti kakurangan lantaran bocor dimana mana bocor dilangsir bocor di laut lawan industri tambang nang ngalih ya tatap masyarakat bulik kaya jaman sby,0
setiap spbu ada pelangsirnya buhannya manggunaakan sepeda motor thunder,0
salah apa diunit manager gasan paningkatakan pertalite lain gegara turunnya level ppkm tapi lantaran premium dah dihilangakan akhirnya konsumen makai pertalite barataan lawan akhirnya kamampuan kapasitas pemenuhan pertalite oun kada mancukupi lawan tajadi kalangkaan sedang solar dah tahu saurang pamainan haja,0
coba dilihat fakta dilapangan nang ae kalo data kawa diotak atik fakta alias nyatanya nang ae kalo bapandir siapa haja kawa turuni kalapangan hanyar bapandir,0
tasarah ahok inya komisaris utamanya,0
apa mungkin efek bbm di eropa langka lawan larang bbm kita dijual buhan penjahat kasana lawan mangorbanakan masyarakat,0
kosong,0
coba palangsiran bajatah jadi adil,0
buhan pelangsiran nyimak pajak motor thander lima ratus satahun malangsir dikenakan biaya tambahan duapuluh ribu x tigapuluh kali bebulik rungkat amkdd ai hujungan nya,0
telponi satu tiga lima nyasolar ngalih wahini,0
biar pertamax turbo payu,0
bbm langka tapi tangki pelangsir hibak,0
salah aparat sudah tahu langka malah kada bajagaan mustinya bajagaan dimasing masing spbu,0
jangankan bbm harga minyak goreng tarus naik satiap hari,0
amun itu saham pasti tardaftar di bei di awasi ojk zaman era digital wahini banyak dah habar sakolah pasar modal apalagi bagawi di bank itu kan tau habar tantang,0
ayo bantas kurupsi,0
ngeri banar lah,0
sahur hari katiga nih sarden pas nah,0
banyaki basyukur haja sudah hidup ni,0
unda ja heh ngalih banar dapat gawian sidin maka manyia nyiakan,0
imak nih ,0
jaka media sosial kada abut banar mungkin ngintu jambatan layaknya jambatan biasa urang kaina biasa jua tapi manusia wahini budak media sosial apa nang viral inya umpat umpatan pangaruhnya ka alam,0
pian kada kalo ka,0
hidup nang bujur ja ngalih ,0
banjarmasin,0
manyadihakan imbahnya banjir mangaduh lawan pemerintah,0
nang,0
alhamdulillah kada jauh jauh aku mamulung tinggal kasini haja,0
lihat jambatan kaya lihat kaajaiban dunia lebay,0
tahun dua ribu dua puluh satu dah masih haja ada budaya buang sampah babarang sakalinya ,0
waw pintar banar,0
nyamannya sudah ada gawian wahini ngalih mancari gawian malah disia siakan,0
maka bebinian sakalinya palakunya kira ulun tadi lakian handak sugih bakajut bisa sidin nih,0
ngintu tu jambatan gasan lalu lalang kadanya wadah rekreasi pang maka kadada wadah sampahnya nang mambuang sampah babarang mambari muar banar jua marigat banar jambatan hanyar kaitu kalihatannya mun kada tutup haja lagi jambatannya,0
homa satu miliar jaka di tukarakan pentol bisa hibak stadion tujuh balas mei,0
cuntuh nang kalihatan dari sakian ribu nang malakukan,0
sampai banjarmasin korban indra kenz,0
hati hati mama,0
astagfirullah ada urang sini jua korbannya amun sampai kayaini cucuk haja korbannya ada nang sampai bunuh diri,0
sakulah sia sia padahal sudah bagawi di bank handak banar sugih tamakani kada duitnya malah dibawa judi,0
ada jua sakalinya urang banjarmasin kahandakan lakas sugih handak maumpati indra kenz,0
nasih haja lagi,0
wah karuguian nagara cuman satu koma satu miliar aja murah banar,0
lalui,0
ngini barataan salah pemerintah kada nyadiakan wadah sampah ujar bubuhan nang katuju manyampah babarang,0
amang scoppy awas ada galam,0
komentar rata rata netizen manyalahakan pemerintah satpol kanapa kada diulahakan wadah sampah nang salah tu manusia nang mambuang sampahnya kabiasaaan buang sampah babarang blok ,0
balum lagi kasana sudah buruk jambatannya,0
baisi nyawa labih sako,0
mahirakan mambuang sampah ka wadahnya bila kadada wadahnya bungkus bawa bila kaina ada wadah sampah buang kabarasihan tajaga gasan kanyamanan barataan,0
kada rami kalahinya kada harat,0
napa nang di rabut akan jar,0
isuk pasti dapat piala,0
handak dibari wadah sampah sing banyakan gin tatap ai mambuang babarang,0
barabut kodok kah,0
calun urang sukses,0
sadang dah diulahakan pos polisi lawan pos satuan polisi pamong praja di simpang ampat tu sakalian tajaki jua lampu lalu lintas,0
lucu melihat bekelahi pakai jaket tuh,0
habar pang min siapa siapa haja nang tumbang,0
parak banar pun lawan rumah ikam,0
dimuka gang amun handak baulanja kena kubayari tapi tukarakan aku wadai ,0
wadai nyaman banar,0
hantap banar,0
hih sasak dada malihat mudahan salamatan samuan lah,0
kada jadi baras jua,0
bagayannya lagi gladi bersih,0
barabut kartu vaksin,0
kota paling aman jar,0
astagfirullah jalan gerilya tu dimananya lah kada ingat,0
bagus tingkatakan lagi,0
nang bajualan kalo sudah tuntung dibarasihi nang balanja tolong sampahnya kada sibuang babarang,0
nang lain bakayu tuh bahambatan baju bakalahi ,0
raminya,0
paling barabut lahan jagaan tu,0
tuhan katuju tuhan katuju,0
habarnya habarnya,0
nang miskin tambah melarat nang mobil kaya isi nya tetap murah dan pajak kada perlu,0
hamburakan sanak homa musik,0
allah mudahan kadada lagi nang keini mudahan dimudahkan sagala urusan wan rezeki barataan,0
gara gara barabut minyak lamak kalu pinanya neh,0
kada rami mun babanyak urangnya kayaitu jaka saikung lawan saikung hanyar hantap,0
kabarasihan sabagian dari iman amun kada barasih ba arti kada sampurna iman,0
simpang wadah nini unda,0
barabut minyak lamak jar,0
asli parak banar lawan rumah maka hanyar tahu ada urang bekelahian jaka tahu handak nonton unda sambil mambawa popcorn,0
kada tahu dimana kasadaran masyarakat mambuang sampah ka wadahnya aku haja mun handak mambuang bungkus gula batu mun kadada wadah sampahnya buat ka kantong hulu ayu am kita maubah budaya barasih kita matan nang halus dahulu,0
samangat sanak bakalahinya,0
kada rami kalahinya pina gagairan ketu rami di indosiar bekelahinya naga buaya kaluar,0
kanapa uy,0
barabut apa pulang kisahnya ini mang,0
rami,0
umalah apa pasal sampai bakalahi kayatu mudahan sadar barataan,0
baadu mekanik pinanya nah,0
kalaluan ulun hari hari disini,0
jalan wadah ,0
tulung ditindak lanjuti tangkapi nang rajin nongkrong dibawah pohon simpang ampatnya rancak mabuk mabukan,0
tambahi ja lagi,0
kesimpulannya ja apa ni,0
kurang bagumpal lagi,0
amun bisa tertibkan ja saban hari bila siang mabukan pak bahaya bagi pangguna jalan kenanya apalagi banyak anak sakulah lalu lalang,0
umalah,0
kuitan mikir akan kaya apa isuk kawa makan anaknya bakalahian,0
bubuhan mana ujar nang bakalahian tu bos,0
barabutan apa ini pasti gara gara minyak lamak,0
lapor polisi nyaman bubuhannya marasai hotel prodeo situ,0
saban hari antar anak sakulah lewat situ aduh ,0
surungi beliau ni ja supaya ampih yalo,0
inya maulah vidio klip nitu supaya viral kada kalah lawan urang luar jua,0
revolusi mental,0
tulung pang ulah akan lampu habang ja situ,0
kada umpat kah ikam,0
hidup di banjarmasin karas sanak ai kalu kada bagawi kada kawa makan,0
ku kira barabut minyak lamak,0
bahati hati,0
ambil pialanya di lapas,0
gara gara minyak lamak ngalih solar nih,0
aku mun maliat kaya ini bisa menggitir takuciak katakutan ,0
ikam kah ni,0
maklum haja urang balum paham arti kabarasihan lawan hidup dihibaki kada parduli ka sampah parcuma dibuka kalo bisanya mambuang sampah imbah tu tulak,0
bujur mang pihak kepolisian sudah mencari kaberadaan palakunya,0
kaini pang makanya paman basit kulir mambuka jambatan,0
untung kadada jalur situ hari ini,0
apa tadi kesahnya tuh,0
berabut wadai,0
anak,0
kontennya mantab kaya bujuran,0
targantung tambahannya berapa harga minyak tu ditambah biaya pajak atau kada ya makin belarang jua tarus tiap tahunnya,0
eh ini tawuran zaman wahini,0
kukira barabut minyak lamak,0
suah kah masbro jalan sini aku kada tahu lalu di mana ini lah,0
bagus praktik dulu sabalum sama kita barangkat kabaitul maqdis kita bebasakan palestina alaqsa,0
babagi baras kah,0
 anak buah tulung dikondisikan,0
cuma kawa katawa,0
kadada nang jalas kah nih kronologi kurang jua nah,0
umalah kanapa aku paling kada purun mambuang sampah bakas makan atau minum ka wadah nang barasih lawan bagus kaya kada pantas sampah dibuang ka wadah barasih kaitu nah hakun mambawa dahulu bakalah sampai tadapat wadah sampah,0
andaki pos polisi ja disitu,0
mun di tangsel ada gelarnya katak mun di banjar kodok,0
astaghfirullah,0
bacakut papadaan sadih padatuan malihat,0
kalah jadi habu manang jadi kunang,0
sampahnya buang ka wadah sampah pang mun sudah kaini rigat kada baik dilihat jadinya,0
konten haja tu lagi shooting,0
tulung pian kondisikan mang ,0
sudah biasa dah disitu,0
jaka kadada pak ogah disitu wan nang bagawi polisi lantas pasti aman wan taratur,0
simpang ampat grilya itu dimana,0
ma ai supannya lawan urang luar daerah kalsel kaini lah sdm nya bubuhan disini napa ngalihnya mambuang sampah ka wadahnya imbah tu jambatan ni lain wadah rekreasi kadada manfaatnya diulahakan jambatan mun takasitu pulng macetnya,0
lanjutkan parjuanganmu ,0
bapupur bagincu babungas ih pang pas kasana batatukar makanan mambuang sampah babarang sakulah diajarakan buanglah sampah ka wadahnya mun kadada wadahnya ingkuti sampai ada wadah sampah pas sudah malihat jambatan banyak sampah apa habar mana tetahu nang mabuang sampah ngini,0
sadih tuan guru malihat anak murid kaini,0
pasukan ikam yat,0
astaghfirullah hantap,0
nang manukar lawan padagang sama sama harus kawa mamparhatiakan sampahnya jangan tahu nyaman haja,0
diskon minyak kulanjar jar,0
untung sawat ja nang lakian bakandaraan tuh jaka anu humap am sidin,0
ngalih ai sudah wahini,0
mustinya kada ngalih mingkuti sampai malihat ada wadah sampah hanyar buang mun kadada bawa bulik ai sampahnya,0
parak rumah nah ,0
marabutakan buhan ikam ni ,0
wajar amun kadada wadah sampahnya lawan lambat dibukanya jua jambatannya,0
sasuai ja,0
raminya bedangdutan te ,0
dikira handak meanu nang bescoopy putih,0
tarung tinju bebas,0
olahraga nah ,0
ayu kita urang banjar musti mautamai manjaga kabarasihan,0
mantap tambahi lagi,0
di handil bakti kah apa dimana kajadiannya bos griya handil bakti kah,0
kada sasuai lawan tuahnya kakurangan piknik kah yo atau kalawasan dikurung pemerintah lawan ppkm jadi kaya ini,0
uy dimana bacari galam ,0
kaya di jawa kah jua handak,0
siapa nang manang nih,0
nang salawar hirang garis putih kayapa habar,0
bah rancak aja sudah di sana dasar kaya itu maka bila bamotor wani mamepet maka buhan pak ogahnya haur mabuk tarus di sana sampai ada biniannya rancak banar jua tahual lawan aku maka maatur jalan kada bujur rancak urang handak tarujukan sampai di sambat maatur jalan ni tinggi tanggung jawabnya bila babuhan pian kada bisa tambah macet bahkan bisa manyabab akan kacalakaan tarus buhan pian nang tanggung jawabnya wan di cari polisi eh malah handak maanu tapi ngarannya ulun karas kaya batu jua jadi bakakancangan maju tarus,0
texasnya banjar,0
nintu di kelayan ujung,0
lawas kelayan kada bakalahian bakarubut nah,0
samuga lampu lalu lintas kawa ditarapkan sacapatnya di lokasi ini ,0
panyakit mental sudah ini miris banar malihatnya kanapa rasa tanggung jawab sadikit haja kadada matan dibuka ada haja nang malanggar parkir dipinggir jambatan lah mustinya kada bulih sampai buang sampah babarang kalo handak bedatang tu mustinya kawa tatap mamatuhi aturan,0
maulah macet sore sore ditahannya jalanan siapa nang mambari duit didahulukannya manyubarang,0
damai haja sanak di rumah anang mahadang lawan kawan parlu kawan hagan santai ngopi malam ,0
nang tadi tu nih sampat liwat maliat samuga kadada lagi kayaini ciptakan suasana damai tantram bagawi cangkali cari duit banyaki,0
bangga banar nintu kuitannya,0
ada nang tau kah psikologinya,0
mohon di rancaki pantau simpang ampat gerilya,0
alangkah baiknya pos linmas di area itu harus ada sagan maminimalisir kajadian kayaini pa,0
imbah di tangkap polisi lalu ja mengaku khilaf,0
bungas banar kelakuan,0
bila sudah jadi budaya marigat ni ngalih ai di kisah jambatan sudah harat banar tapi lingkungannya pulang kada bisa manjaga umpat mandoakan haja mudahan babudi sadar diri haja padahal jambatan itu handak jadi sauting nang paharatnya di banua jar artinya pacangan jadi tujuan tamu dari luar banua tapi bilanya rigat kaya itu rasa supan kita,0
sadih aku malihat mana balum diresmiakan lagi,0
nang manang dedangar habar dikirim jadi relawan kaukraina ujar,0
apa nang dirabut akan jar,0
main bola kah tuh masih ja musim main bola bila hujan lah,0
nang pamanangnya tulung di rekrut gasan atlit mma,0
kajadiannya parak banar lawan rumahku palingan saratus meter,0
ikam kah bakalahi ni,0
liwar raminya lah kada gagampangan,0
kadada wadah sampah kah disana jadi babarang banar nang makan lawan minum atau kawa jua nang mambuang kada sadar arti kabarasihan,0
santay amang maatur jalan malihati,0
cucuk gasan bela negara malawan kkb,0
kalaluan kami saban hari nih padahal samuaan baik haja parimannya amun dasar barabut lahan kalu ,0
handak hiran tapi kelayan ,0
alhamdulillah nyaman kada harus bayar pajak di samsat,0
sadiakan wadah sampah pak munnya masih haja dasar manusianya tu,0
lihati ja kena bulan puasa sore macet banar disimpangan situ kena ingat akanja,0
usut tuntas ,0
nah baabutan am kakawanan di situ ya am,0
perang lawan kaarifan lokal pa,0
jaka mandaftar jadi tantara rusia wan ukraina buhannya panarimaan,0
barawal kah,0
dipersilahkan komentarnya,0
maras pangandara lain,0
syuting film pinanya tu,0
pangaruh kada da solar tuh,0
supaya apa gerang,0
mama jangan maju,0
saos tomat bungkusnya dirakam kamera ngintu tanda panjualnya kada peduli lawan kabarasihan heran aku lawan sadih sadihnya malihat kasadarannya kadada sama sekali sadang dah diandaki petugas dibarataan sisinya supaya urang bajualan ka wadahnya nang sudah diadakan lantaran jambatan tu lain wadah hiburan kuciak kuciak komen supaya dibukai jambatan supaya kada macet ujar imbah dibuka macet ai tatap amun kaya ini  kelakuan urang urangnya ayuja sudah mudahan imbah ini sadar semuaan mudahan aparat nang talibat siap gasan manjaga samuaan gasan kebaikan barataan rasmiakan seadanya haja sudah pak masyarakatnya banyak nang ngalih diatur nang ada maulah karumunan sampah nang bahamburan lawan parkir mandadak dimana mana itu haja saran ulun gasan pian,0
mun itu barabut minyak lamak aku umpat uyuh dah aku bekujuk disuruh kuitan mancari minyak,0
lain anak stm nih biasa aja kelahi nya,0
lahan antrian spbu pinanya nah,0
ada kamajuan sudah banjar kaya di jakarta jua bisa tawuran,0
marasnya nang liwat bakandaraan tu uy,0
ya allah kanapa banjarmasin pina babanyak nang bakalahian tawuran kaya dulu di siring tendean jua gerilya lagi,0
acil acil,0
kada bakira mambawa kayu galam langsung timbai lalu bukah,0
pintar lalu pian nih,0
hanyr tadi siang jalan situ aku ,0
amang scoppy putih pasti sabalum tulak sudah dichati ayang hati hati dijalan,0
kanakan plastik paling julungi gulali batis ja,0
balum seapa rigat dah liwar banar manusia nang mambuang sampah babarang nih  un kadada malihat wadah sampah gantung dulu dikendaraan beakal akal ai jadi manusia sudah tuha tu,0
pas banjir dahulu  pemerintah disalahakan heh aku ai liwar anunya mangaduh kaina kami ni rakyat jelata pang jadi ngini lah ngintu lah macam banyak pandirnya,0
lanjutakan nang manang dapat minyak lamak kah,0
mun apa apa kiyau vladimir putin,0
parak rumah kah kh ni sar,0
jam barapa lah kajadiannya,0
dimana mana sabujurnya dimana haja pabila haja tolong jaga kabarsihan supan kalo kita sebagai urang banua mun dipadahkan urang kita ni merigat,0
nang manang dapat tiket pasawat pulang pargi kaukraina sakira kawa bagabung perang rusia vs ukraina,0
akibat main bareng saban malam ne pas kada bakuota lalu am,0
kawanan ikam,0
barabut napa jer pina kaituan,0
barabut ayang,0
pantang bulik sabalum tumbang samangat kakawanan,0
kampung sereman situ,0
tapakai kajian,0
umpat,0
hanyar ja kah ini tadi jam satangah anam lewat situ masih aman aman aja,0
sudah kawa ditangguh,0
alhamdulilah disabarakan kada nyaman lalu dilihat sampahnya dimana mana  hari hari malalui kami nang di handil bakti tolong si dijaga bulih haja hadak santai di jambatan tapi sampahnya habis bamamakan dibersihi dibuangi,0
timbul takutan mambuka es di sini ,0
kanapa sun mahamput tungkat kada kaluar bayangannya ,0
hapus aja pajak dan beli kendaraan listrik jadi mantap,0
beralih ke kendaran listrik jadi mumpung kendaraan listrik balum talalu larang cicilah mulai wahini eh setumat apa ada hubungan nya lawan mas elon kamarian,0
supan malihatnya mun kaya ngini,0
handak mambuang ka wadah sampah wadahnya kadada atau kada cukup hen,0
bungas banar kearifan lokal,0
tahu befotoan lawan bekajal ja pang sampah saurang kada mau mambuang bujur bujur kayapa kah,0
parak rumah nah,0
siapa ujar pamanang nya,0
rami pinanya nah kawa kah,0
maka parak rumah heh,0
nah iyatu hanyar barbarian ngarannya,0
harus ada nang manjaga jua mun kaya ngini atau kada bulih lagi ba jualan mun kada hakun mebarasihinya,0
vidio amatir kada fokus vidionya lalu kada puas manuntun,0
aku parlu tank,0
tulung ini pa ditindak lanjuti,0
ingatlah kaini,0
nang sudah kajadian batahun tahun sampah tu bajurut di sungai ngintu nang timbulnya ja nang tinggalam ku lihat urang malunta banyak kana sampah pada iwaknya,0
mudahan nang berkujung atau maliat jambatan kawa buang sampah di wadahnya lawan nang bajualan pun mambersihakan lapaknya mulai sampah nang manukari,0
untung paman bascoopy sawat balaju,0
penyisihan atlit silat gasan pon nih,0
padahal tadi sore pas liwat kadada apa apa lo ,0
wadah nyawa lo nih,0
berabut minyak lamak kh,0
jangan bahantaman,0
jujur aja pang urang kita ni udik mun babau hanyar padahal jambatan ni lain gasan wadah wisata fungsinya mahubungakan kadua daerah di atas area perairan kada baiman urang nang mambuang sampah bebarang rajin sembahyang tapi katuju nyampah asa kasihan malihatnya,0
ngerinya pang,0
kanapa kisahnya rami nya,0
lanjutakan,0
kanapa kanapa ada apa jar,0
jangan dibariakan lagi nang bajualan tuh kada wadah hiburan disana ada haja taman lapangan gasan bajualan lawan nang balanja kada sadar diri buang sampah kaya buang muha,0
ada kah nang tahu kronologinya,0
pina ubah banar banjar wahini rasa kada aman lagi,0
jujur aja pang urang kita ni udik mun babau hanyar padahal jambatan ni lain gasan wadah wisata fungsinya mahubungakan kadua daerah di atas area perairan kada baiman urang nang mambuang sampah bebarang rajin sembahyang tapi katuju nyampah asa kasihan malihatnya,0
tanknya kadada,0
ujar habar berabut jatah lahan pak ogah ujar min ai ,0
waduh ni kayapa kisahnya,0
apa kisahnya nih pina rami basilat,0
tradisi lokal,0
harat banar,0
waluh ganyau,0
itulah negera kita saat ini ,0
ada napa ni,0
ah harus lakas ni maulah kopra mumpung kasampatan ada ,0
bolak balik,0
amun banyak haja beisi nyiur tuha disarankan maulah minyak lala ae lagi nah bubuhan nang baisi nyiur banyak,0
pasukan minyak ,0
pak kayapa pa,0
mun di banjarmasin asa kada tadangar pang barabut kayaitu nah atau acil kah nang kada tahu,0
mun masak bajarang aja kayanya,0
kurang piknik,0
ada nang jual harga puluh tiga per litar,0
tanang presiden kita pak jokowi sidin sangat barpangalaman manghadapi kayaini wan indonesia pasti bisa hidup jokowi hidup,0
napa habar,0
aduh kalimantan aku kawa guring haja sabalah manyabalah minyak lamak,0
rayat dibawah kapamimipinan pian pa samuga bisa jadi lebih baik,0
jauh meharagu merigati haja kawanya,0
isuknya langsung garing kasir,0
kasadaran masyarakatnya randah kada kawa malihat nang pina baik lalu handak marigati jakanya tuh pintar ai buang sampah di wadahnya kada usah maharapakan buhan pemerintah managur nang bajualan nang manukari gin harus ba akal mun masih ada rasa tanggungjawab nya mun kaya ini kadada siapa kawa disalah akan kayapa handak maju indonesia mun buang sampah ja babarang handak ,0
ini negara maju lain negara berkembang bos ku jadi harap maklum haja kalu kajadian kaya ini tarjadi,0
lihat lah parmainan mu kawan,0
sawit gasan luar negeri ya kayani ,0
minyak lamak,0
saumur hidup hanyar ini malihati urang barabut minyak,0
mati anak hayam,0
minyak di dapur habis jua nang ,0
gara gara ikam ikam ja ni wal ai,0
dulu kada bisa kaya ini,0
aduh kakanakan,0
alfamart indomaret saban ditakuni adakah minyak jawabannya sadarhana barangnya kosong,0
balum singkron lawan pedang pedang sudah diturun kan jadiny kayaini ngalih dicari minyak lamak ,0
mambludak,0
ya allah miris liatnya kayaini sampai pabila kaya ini lah manyasak maliatnya ,0
tasarah buhan pian ja cil ai,0
dibanjar minyak kada langka cuma larang banarai tapi urang banjar nih biar larang tatap ditukar asal ada ja stoknya,0
aku nang sampai wahini balum nukar minyak lamak samanjak haraga jadi murah nyimak haja,0
ini banyak nang mancari kasampatan dalam kasampitan lumayan gawian sambilan,0
kadada nang bamaskernya pa gasken,0
mudahan wadahnya barasih pulang lawan kita barataan kawa manjaga kabarasihan lingkungan,0
bujur banar ada apa lawan negeri kita ni wahini ,0
ini kah nang disambat tapi kami ngalih batubara tapi kami manuntun haja gas alam kami cuma diam hutan di tebang kalimantan banjir sabaratan diam ,0
marasnya lah malihat kaadaan kaya ini mudahan lakas sadar nang buang sampah babarang,0
minyak ditimbun sampai lima puluh tiga lima puluh ton kayap kisahnya kalu sudah kayaini masya allah,0
kanapa aku nangis liat kayaini,0
aku adingnya basit ampih panjalasan di polsek ampih dah,0
alasan nang masuk akal kanapa minyak lamak langka karanan pihak pabrik kada mau rugi jadi ditimbunnya wan kanapa di retail ngalih dicari karana orang wakanda nih pintar meakali pikirkan satu urang hanya bulih satu minyak mbahnya mambawa sakaluargaan nih balima kada lah meakali kasian urang lain kada kabagian,0
jokowi luhut,0
kata sandi hanyar nah ngab,0
sungguh ironis,0
kayaini banar lah ,0
kada katuju banar lawan urang nang kaini musti inya kaya paharatnya haja,0
nanti dibagiakan gratis wayah vaksin ya loh,0
bujur padahal banjarmasin kayak sawit banyak pangusaha sawit ngontrak rumah haja puluhan juta per bulan ada nang pambantunya aja tiga sampai,0
lainnya ngini tipu daya iblis agama kaum muslim terzolimi mambatasi sedekah lawan ibadah,0
rami jua indomaret di jepang kalinya,0
di jarang haja samantara kada usah sanga sangaan hidup jua bro ,0
kita rakyat biasa kawa maapa buhannya nang bapangkat banyak nang sunyi haja,0
kada usah makan iwak basanga makan iwak bajarang ja dah jadi kada mamikirkn minyak,0
padahal di warung warung sembako sudah ada nang jual minyak lamak di bulog sudah ada minyak lamak jua dijual tiga balas rimu lima ratus par litar,0
aku yakin saribu yakin cek ja pasti banyak nang hilang kasempatan dalam kasampitan,0
di pasar lama nang ukuran galas mineral tiga sapuluh ribu nang salitar tergantung merk ada nang anam balas tujuh balas ribu,0
kalo main subsidi urusan kada bakalan selesai malah tambah urusan baru pemerintah rugi banyak malah semua subsidi itu di embat oknum pasti tidak tepat sasaran,0
kelakuaan kaya penghuni neraka,0
alhamdulillah di wadah kami kadada nang kayaitu,0
mana urang nang samalam mausulakan kamani maka hilang,0
bahayanya kalo pina ada oknum nang mamanfaat kan kaadaan karna amun urang banyak kaya itu lapas dari pantauan cctv,0
coba antri bujur bujur rapi baris apa nyaman manukar kada bagasakan kasian nang datang bedahulu bisa takabelakang,0
insya allah lawan saldo dana umat nang diumum akan satiap jumahat akan babarakat lawan dapat kamaslahatan gasan mesjid jadi intinya rugi tu kadada untung gin kadada lantaran samata mata gasan  ladang amal lawan mamudah akan ibadah umat insya allah barokah asal kurangi prasangka buruk jar guru,0
kira kira disaat rami banar kayaitu ada nang ambil kasampatan dalam kasampitan lah yo bejumput tanpa bayar siannya pagawainya lah,0
mun di wadah aku bagana minyak lamak ampat balas ribu per litarnya tapi dijual di indomaret haja kalo di swalayan lawan warung warung kelontong malah puluh tiga ribu per litarnya ujar kakak indomaretnya pas aku batakun ada minya kah kaudah habis kaka hanyar aja cuma sakutak kita bajual itu gin bisa tiga hari sakali di siapakan stock nya,0
balum marasakan minyak ngalih tapi minyak larang asalnya nukar puluh tiga ribu salitar tarakhir nukar sambilan balas ribu selitarnya sudah ai kaminimarket di carii ya kadada jua minyak subsidinya,0
babanam ja min ae makan atau bajarang kada pakai minyak,0
cil pian ada disinikah,0
aku hanyar nukar hari ini tadi litar ampat puluh ribu,0
oh negriku negri cintaku kanapa salalu ada masalah hanyar cinta negriku ,0
silahkan pak dicek di lapangan,0
salamat datang wakanda,0
rasa kada purun malihat urang tuha bakajal hagan mandapatakan minya hagan makan anaknya,0
antri minyak lamak sudah kayak antri maambil gas,0
samuga disaksiakan,0
presiden kita masih pak jokowi lo,0
pak ,0
lan disarang urang ti ganii maras inya,0
lantaran diborong padagang itu mama mama gin pasti padagang jua kaliling saban buahan minimart dijual lima balas gin bahujung sudah apalagi puluh,0
nang anum tatawa haja malihati nang tuha bajuang mancari minyak hagan bamasak hagan nang anum di rumah,0
daripda bakajal iih mun dapat antri lawas emosinya ada biar ha larang sadikit tapi langsung sapat kada kawa nukar banyak sadikit syukuri napa napa ada ja,0
pemerintah,0
sadih banar malihat kaadan negeri indonesia rayatnya kasasusahan nukar minyak lamak mudahan tagatuk hati pemerintah malihat rayatnya kayaini,0
minyak nyaman haja di cari daerah sini rata rata warung be isi minyak lamak nang ngalih dicari tu minyak lamak harga sekian wan terima gajih,0
kena pas handak pemilu gratis jar,0
pa presiden nang tarhormat tulung liat realita samuga tarpenuhi janji janji bapak ,0
baik kita babulik kazaman nini buyut dahulu dengan mananam banyak nyiur lalu maulah minyak ulahan rumah tangga yu kita mansiir haja jangnan tarjabak parmainan haraga bubuhan cokong minyak lamak mari bangkitkan koperasi di zaman pa haji soeharto zaman dulu merdeka ,0
ada nang hilangan kada,0
padahal dulu kada banyak sawit baminyak nyiur ha sampai dijadikan minyak rambut kada kayaini kisah minyaknya ,0
habar nah di batam minyak lamak nyaman dicari ,0
apakah ada panjalasan dari samua kaributan ini ,0
hakim,0
sako ada nang mengganjal atas kekalahan makanya sidin bajuang kita sama punya kepala satu tapi cara berpikir kita beda jangan menilai urang dari cara berpikir kita surang,0
baik nukar di warung diparak rumah kadapapa harganya benaik sedikit daripada berabut kayaini maras jua nang ampun toko kalau pina pecahan kacanya,0
apa cuman mama ku nang kalo di takuni minyak lamak ma minyak masih larang jawabnya agak sewot alah kada tahu minyak larang murah nukar di warung si ini haraganya kakaytuae jua kada tahu minyak murah atau larang,0
bagus ja di gugat mun kada di gugat kadada perlawanan ngarannya apalagi pak deny ada bukti nang manguatkan tentang kecun pihak sabelah ibarat main bola pertama kartu kuning kedua langsung kartu habang,0
hati hati barang hilang lah,0
dulu kada kaya ini wahini minyak malah ngalih kada lawas banyu isi ulang ngalih jua ,0
parah parah parah,0
minyak lamak ni cagar dibalangsir jua lah kena ni ,0
banyaknya parkabunan sawit lawan pabriknya di kalimantan dasar diulahnya haja supaya kririsis saharusnya ada tindakkan dari pak pol hagan di salidiki hagan survei kapabrik sawitnya langsung apakah barmasalah atau mamang panjualannya ditahan supaya minyak ngalih,0
ngeri,0
itu acil nang bisi anak bungas kasampatan buhan bujangan bailang karumah sidin mambawa minyak lamak,0
kayaapa rayat mu pak apa pian marasakan apa nang di rasakan rayat mu,0
handak sawit di ulah solar lah,0
dan kada disadari buhannya masih hakun lanjut mandukungnya kada sadar,0
ya allah sampai saitunya,0
pas bubuhan mama pajuang minyak kaluar rumah,0
mang,0
banjarmasin alhamdulillah masih aman,0
sudah dah nang tepilih menang nyaman dikawal gasan perekonomian kalsel nang diurusi sakira banyak lapangan kerja tabuka ump kawa naik masyarakat sejahtera sakira bangkit ekonomi kalsel dari pandemi ini,0
astagfirullah maras rayat jadinya bakajal kajalan,0
kayapa ini pak tulung kami,0
allaahuakbar,0
alhmdulillh mun hoax ulun maka takutan banar limau nipis buncu membuncu paguringan sudah beandak,0
nang bayar haja kaya ini napalagi samapai garatis,0
pak sampai pabila rayat kaya ini ,0
ini di banjarmasin,0
maras nang kada mampu,0
sumpah sadih aku malihat vidio ini warga kasusahan minyak lamak di karanakan larang samoga harga minta lakas turun amin,0
